시군구,행정구역,2022 전체 점포수 외식업 패스트푸드,2022 전체 점포수 외식업 패스트푸드 등급,전체 점포수 외식업 패스트푸드 변화율,2022 프렌차이즈 점포수 외식업 패스트푸드,2022 프렌차이즈 점포수 외식업 패스트푸드 등급,프렌차이즈 점포수 외식업 패스트푸드 변화율,2022 일반 점포수 외식업 패스트푸드,2022 일반 점포수 외식업 패스트푸드 등급,일반 점포수 외식업 패스트푸드 변화율,2022 전체 점포수 외식업 커피-음료,2022 전체 점포수 외식업 커피-음료 등급,전체 점포수 외식업 커피-음료 변화율,2022 프렌차이즈 점포수 외식업 커피-음료,2022 프렌차이즈 점포수 외식업 커피-음료 등급,프렌차이즈 점포수 외식업 커피-음료 변화율,2022 일반 점포수 외식업 커피-음료,2022 일반 점포수 외식업 커피-음료 등급,일반 점포수 외식업 커피-음료 변화율,2022 전체 점포수 소매업 편의접,2022 전체 점포수 소매업 편의접 등급,전체 점포수 소매업 편의접 변화율,2022 프렌차이즈 점포수 소매업 편의접,2022 프렌차이즈 점포수 소매업 편의접 등급,프렌차이즈 점포수 소매업 편의접 변화율,2022 일반 점포수 소매업 편의접,2022 일반 점포수 소매업 편의접 등급,일반 점포수 소매업 편의접 변화율,2022 전체 점포수 소매업 주유소,2022 전체 점포수 소매업 주유소 등급,전체 점포수 소매업 주유소 변화율,2022 프렌차이즈 점포수 소매업 주유소,2022 프렌차이즈 점포수 소매업 주유소 등급,프렌차이즈 점포수 소매업 주유소 변화율,2022 일반 점포수 소매업 주유소,2022 일반 점포수 소매업 주유소 등급,일반 점포수 소매업 주유소 변화율,2022 신생기업 1년 생존율 외식업 패스트푸드,2022 신생기업 3년 생존율 외식업 패스트푸드,2022 신생기업 5년 생존율 외식업 패스트푸드,2022 신생기업 1년 생존율 외식업 커피-음료,2022 신생기업 3년 생존율 외식업 커피-음료,2022 신생기업 5년 생존율 외식업 커피-음료,2022 신생기업 1년 생존율 소매업 편의접,2022 신생기업 3년 생존율 소매업 편의접,2022 신생기업 5년 생존율 소매업 편의접,2022 신생기업 1년 생존율 소매업 주유소,2022 신생기업 3년 생존율 소매업 주유소,2022 신생기업 5년 생존율 소매업 주유소,2022 최근 10년기준 외식업 패스트푸드,2022 최근 10년기준 외식업 패스트푸드 등급,최근 10년기준 외식업 패스트푸드 변화율,2022 최근 10년기준 외식업 커피-음료,2022 최근 10년기준 외식업 커피-음료 등급,최근 10년기준 외식업 커피-음료 변화율,2022 최근 10년기준 소매업 편의접,2022 최근 10년기준 소매업 편의접 등급,최근 10년기준 소매업 편의접 변화율,2022 최근 10년기준 소매업 주유소,2022 최근 10년기준 소매업 주유소 등급,최근 10년기준 소매업 주유소 변화율,2022 개업수 외식업 패스트푸드,2022 개업수 외식업 패스트푸드 등급,2022 폐업수 외식업 패스트푸드,2022 폐업수 외식업 패스트푸드 등급,2022 개업률 외식업 패스트푸드,2022 개업률 외식업 패스트푸드 등급,2022 폐업률 외식업 패스트푸드,2022 폐업률 외식업 패스트푸드 등급,2022 개업수 외식업 커피-음료,2022 개업수 외식업 커피-음료 등급,2022 폐업수 외식업 커피-음료,2022 폐업수 외식업 커피-음료 등급,2022 개업률 외식업 커피-음료,2022 개업률 외식업 커피-음료 등급,2022 폐업률 외식업 커피-음료,2022 폐업률 외식업 커피-음료 등급,2022 개업수 소매업 편의접,2022 개업수 소매업 편의접 등급,2022 폐업수 소매업 편의접,2022 폐업수 소매업 편의접 등급,2022 개업률 소매업 편의접,2022 개업률 소매업 편의접 등급,2022 폐업률 소매업 편의접,2022 폐업률 소매업 편의접 등급,2022 개업수 소매업 주유소,2022 개업수 소매업 주유소 등급,2022 폐업수 소매업 주유소,2022 폐업수 소매업 주유소 등급,2022 개업률 소매업 주유소,2022 개업률 소매업 주유소 등급,2022 폐업률 소매업 주유소,2022 폐업률 소매업 주유소 등급,2022 소득분위,2022 소득분위 등급,2022 가구수,2022 가구수 등급,2022 환산임대료 전체,2022 환산임대료 전체 등급
마포구,용강동,9,60.8,0,5,54.0,0,4,63.9,0,65,30.4,0,47,33.3,1,18,27.4,-1,28,33.0,-1,6,41.7,-1,22,32.3,0,5,21.2,0,5,21.0,0,0,100.0,0,100,100,100,80,33.3,16.7,100,33.3,33.3,,,,3.5,90.8,6.9,3.7,50.2,1.8,5.4,40.3,4.3,8.0,49.5,5.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,4,21.5,4.6,54.7,6.2,21.0,1,46.2,2,15.8,3.6,33.0,7.1,12.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,8692,63.0,132517,69.6
마포구,대흥동,22,17.9,1,10,24.5,1,12,15.1,0,88,18.9,7,69,16.7,5,19,25.5,2,33,22.2,-1,6,41.7,1,27,20.5,-2,1,73.6,0,1,73.6,0,0,100.0,0,100,25,40,80,43.8,38.5,100,100,33.3,,,,4.6,54.7,2.8,3.5,63.7,2.0,5.7,24.8,3.8,28.2,0.9,3.7,1,32.8,0,100.0,4.5,26.2,0.0,100.0,5,21.7,4,21.5,5.7,41.5,4.5,35.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,8385,66.7,119128,79.5
마포구,염리동,7,70.5,0,1,95.0,-1,6,45.0,1,46,45.8,3,35,43.6,3,11,46.2,0,11,85.6,0,4,64.6,0,7,91.7,0,2,55.7,0,2,55.7,0,0,100.0,0,50,50,25,92.3,66.7,33.3,100,100,0,,,,4.1,74.3,2.3,3.5,63.0,5.0,5.9,18.2,6.8,8.8,40.6,4.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,1,75.2,6.5,34.4,2.2,66.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,6184,86.1,109572,88.2
마포구,신수동,10,54.2,-2,7,39.2,1,3,74.8,-3,43,47.6,6,41,37.5,6,2,95.3,0,14,75.0,-1,3,75.0,1,11,75.0,-2,0,100.0,0,0,100.0,0,0,100.0,0,100,100,,75,53.8,0,100,100,0,,,,6.2,9.9,4.5,3.5,63.7,6.1,5.2,49.8,3.6,0.0,100.0,,1,32.8,1,32.5,10.0,11.8,10.0,14.2,4,32.3,2,51.9,9.3,14.6,4.7,33.5,0,100.0,1,40.1,0.0,100.0,7.1,12.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,10147,50.0,113788,83.7
마포구,서강동,18,25.7,-1,14,12.3,-1,4,63.9,0,149,6.4,19,132,5.0,18,17,28.8,1,33,22.2,1,9,18.2,3,24,26.4,-2,5,21.2,0,4,29.7,0,1,0.2,0,71.4,25,25,74.3,62.5,40.7,100,75,12.5,100,,,3.7,86.1,-0.5,3.6,55.7,1.4,4.8,69.1,0.7,10.0,28.5,5.3,2,9.9,4,0.9,11.1,9.9,22.2,4.0,6,15.8,10,2.4,4.0,61.8,6.7,19.1,1,46.2,0,100.0,3.0,38.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,11619,36.8,133750,68.4
마포구,서교동,93,0.5,-2,59,0.5,3,34,0.7,-5,697,0.2,54,612,0.2,56,85,1.9,-2,119,0.7,-1,27,0.9,1,92,0.7,-2,0,100.0,0,0,100.0,0,0,100.0,0,75,53.8,16,77,46.9,32.8,100,77.8,25,,,,4.6,55.0,3.2,3.9,34.4,1.5,5.6,30.2,3.2,6.1,67.7,0.0,3,2.1,2,9.7,3.2,31.1,2.2,32.1,33,0.2,29,0.2,4.7,54.0,4.2,39.2,4,1.7,5,0.2,3.4,34.4,4.2,28.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,14901,13.7,148538,62.3
마포구,합정동,18,25.7,4,14,12.3,3,4,63.9,1,168,5.2,11,151,4.2,13,17,28.8,-2,29,29.7,3,10,13.0,2,19,40.8,1,4,29.7,0,4,29.7,0,0,100.0,0,50,100,28.6,86.1,62.5,39,100,25,40,,,100,4.2,71.0,-4.9,3.3,73.8,3.1,5.0,60.4,0.5,9.5,31.8,3.3,0,100.0,1,32.5,0.0,100.0,5.6,24.5,10,5.2,7,5.7,6.0,39.4,4.2,39.2,1,46.2,0,100.0,3.4,34.4,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,10285,48.3,123922,75.2
마포구,망원1동,16,33.7,1,10,24.5,3,6,45.0,-2,133,9.4,23,124,5.7,22,9,57.3,1,24,43.6,-3,8,23.8,-1,16,52.8,-2,0,100.0,0,0,100.0,0,0,100.0,0,100,100,33.3,81.4,36.4,10.5,100,100,40,,,,5.5,21.9,-0.5,2.4,98.6,1.8,6.3,9.4,7.3,0.4,83.5,0.0,0,100.0,1,32.5,0.0,100.0,6.3,21.7,10,5.2,7,5.7,7.5,23.6,5.3,28.8,0,100.0,1,40.1,0.0,100.0,4.2,28.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,10513,44.6,114198,83.0
마포구,망원2동,9,60.8,-1,6,47.4,0,3,74.8,-1,71,27.6,7,62,21.5,4,9,57.3,3,19,58.5,1,3,75.0,1,16,52.8,0,2,55.7,0,2,55.7,0,0,100.0,0,100,0,0,86.7,55.6,26.7,100,66.7,40,,,,4.5,57.5,7.2,2.8,94.8,3.4,4.8,65.6,3.8,9.5,32.1,5.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,5,21.7,5,13.0,7.0,29.2,7.0,16.7,0,100.0,1,40.1,0.0,100.0,5.3,19.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,8571,64.6,95434,6.8
마포구,연남동,26,12.0,-2,26,3.1,-2,0,100.0,0,273,1.9,38,270,0.9,39,3,90.1,-1,24,43.6,0,7,29.7,4,17,49.5,-4,0,100.0,0,0,100.0,0,0,100.0,0,66.7,100,14.3,75,42.4,20.9,85.7,100,22.2,,,,2.8,96.7,8.9,2.7,96.7,3.9,4.3,88.4,-2.7,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,20,0.9,7,5.7,7.3,24.8,2.6,63.0,2,14.2,3,5.9,8.3,11.6,12.5,5.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,8870,61.1,122363,76.4
마포구,성산1동,16,33.7,3,8,33.0,1,8,34.0,2,76,24.3,12,71,16.0,11,5,75.5,1,30,27.4,1,6,41.7,1,24,26.4,0,10,3.8,1,10,3.8,1,0,100.0,0,0,0,50,87.5,53.8,57.1,100,33.3,66.7,100,,,3.7,84.9,-0.2,3.4,70.8,-0.2,5.8,22.2,1.5,7.9,49.8,0.5,1,32.8,0,100.0,6.3,20.8,0.0,100.0,5,21.7,1,75.2,6.6,33.3,1.3,74.1,2,14.2,1,40.1,6.7,15.8,3.3,32.8,1,1.4,0,100.0,10.0,1.4,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,9393,57.3,90284,16.7
마포구,성산2동,22,17.9,2,12,16.5,1,10,25.0,1,52,39.6,6,42,36.6,4,10,50.2,2,36,16.3,0,2,87.0,1,34,11.6,-1,1,73.6,0,1,73.6,0,0,100.0,0,100,33.3,100,90.9,72.7,62.5,75,66.7,50,,,,4.8,44.3,-5.1,3.8,39.6,3.1,5.4,39.6,3.5,5.7,70.8,3.6,1,32.8,3,2.6,4.5,26.2,13.6,9.4,1,84.0,1,75.2,1.9,81.8,1.9,68.9,1,46.2,3,5.9,2.8,39.9,8.3,9.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,19041,2.8,98584,2.4
마포구,상암동,33,5.9,-2,22,5.0,1,11,21.0,-3,198,3.8,13,139,4.7,12,59,3.3,1,47,8.7,1,11,10.4,2,36,9.7,-1,0,100.0,0,0,100.0,0,0,100.0,0,100,60,75,88.6,67.6,32,100,57.1,14.3,,,,4.4,62.0,5.8,3.6,56.6,5.1,4.3,85.4,4.8,9.5,33.0,0.0,2,9.9,1,32.5,6.1,21.2,3.0,30.2,8,7.1,8,3.8,4.0,61.8,4.0,43.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,12766,25.9,145298,64.4
양천구,목1동,26,12.0,2,9,28.1,0,17,4.2,2,116,11.6,6,62,21.5,7,54,4.5,-1,32,23.6,-3,5,50.5,-1,27,20.5,-2,0,100.0,0,0,100.0,0,0,100.0,0,0,100,45.5,84.6,72.2,50,50,80,33.3,,,,5.0,36.3,1.0,4.4,13.4,3.3,5.1,53.8,4.9,4.8,76.7,0.0,2,9.9,0,100.0,7.7,16.5,0.0,100.0,6,15.8,6,8.0,5.2,48.1,5.2,29.5,1,46.2,2,15.8,3.1,37.0,6.3,14.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"9분위:4,890,362~6,945,811원",9.2,10556,44.1,143313,65.8
양천구,목2동,7,70.5,1,5,54.0,1,2,87.3,0,48,43.2,9,39,40.3,5,9,57.3,4,24,43.6,1,9,18.2,2,15,57.8,-1,11,2.6,0,11,2.6,0,0,100.0,0,100,100,0,83.3,75,100,100,42.9,83.3,,,100,3.7,84.2,2.5,3.2,76.9,-1.3,5.5,36.1,1.9,9.3,34.9,4.7,1,32.8,0,100.0,14.3,7.1,0.0,100.0,5,21.7,2,51.9,10.4,10.4,4.2,39.2,2,14.2,2,15.8,8.3,11.6,8.3,9.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,13239,22.9,106037,93.2
양천구,목3동,10,54.2,-1,3,75.0,-1,7,39.6,0,34,58.3,5,23,63.7,4,11,46.2,1,17,67.0,0,4,64.6,1,13,67.0,-1,0,100.0,0,0,100.0,0,0,100.0,0,100,0,0,75,53.3,100,,100,57.1,,,,4.8,45.0,6.4,3.0,88.9,3.8,5.4,41.7,3.4,12.7,12.5,0.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,1,75.2,5.9,40.6,2.9,58.3,0,100.0,2,15.8,0.0,100.0,11.8,5.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,10117,50.5,87282,22.2
양천구,목4동,21,20.5,3,9,28.1,2,12,15.1,1,33,59.2,-1,27,55.7,-2,6,72.9,1,21,52.8,2,9,18.2,1,12,71.0,1,2,55.7,0,2,55.7,0,0,100.0,0,50,66.7,100,100,44.4,,100,0,75,,,,4.0,75.7,-0.6,2.9,91.0,4.8,5.2,50.0,-0.5,11.5,17.0,4.5,2,9.9,1,32.5,9.5,12.5,4.8,26.4,2,63.0,5,13.0,6.1,38.9,15.2,2.1,1,46.2,0,100.0,4.8,23.3,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,10128,50.2,72028,43.4
양천구,목5동,13,39.4,-2,8,33.0,-2,5,54.5,0,38,53.3,7,21,67.9,5,17,28.8,2,24,43.6,2,2,87.0,1,22,32.3,1,2,55.7,0,2,55.7,0,0,100.0,0,100,33.3,0,100,75,25,100,80,40,,,,4.8,43.2,5.8,4.1,21.7,1.0,5.1,52.6,-3.4,13.1,10.8,3.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,4,32.3,0,100.0,10.5,10.1,0.0,100.0,1,46.2,1,40.1,4.2,28.3,4.2,28.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"9분위:4,890,362~6,945,811원",9.2,13578,21.0,157675,59.7
양천구,신월1동,6,76.9,1,3,75.0,2,3,74.8,-1,21,80.9,3,16,81.1,2,5,75.5,1,16,69.3,2,4,64.6,3,12,71.0,-1,1,73.6,0,1,73.6,0,0,100.0,0,100,100,0,100,66.7,0,100,100,28.6,,,,2.7,96.9,-15.5,3.2,79.7,-3.5,4.4,81.1,0.8,11.4,17.7,4.6,1,32.8,0,100.0,16.7,5.7,0.0,100.0,2,63.0,0,100.0,9.5,13.7,0.0,100.0,1,46.2,0,100.0,6.3,16.3,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,10203,49.3,60437,50.0
양천구,신월2동,5,83.0,0,0,100.0,-1,5,54.5,1,18,87.0,-1,17,78.8,-2,1,97.9,1,13,78.8,3,4,64.6,2,9,84.2,1,1,73.6,-1,1,73.6,-1,0,100.0,0,,,,66.7,50,0,100,50,100,100,,,4.1,73.3,2.3,4.0,29.7,1.7,4.3,86.6,-8.8,8.2,46.7,3.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,2,51.9,5.6,44.6,11.1,5.7,2,14.2,0,100.0,15.4,2.1,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,8607,64.4,68253,46.9
양천구,신월3동,5,83.0,-1,3,75.0,-1,2,87.3,0,20,83.0,2,13,86.1,0,7,65.6,2,12,82.1,0,2,87.0,0,10,78.3,0,5,21.2,-1,5,21.0,-1,0,100.0,0,,0,,100,100,50,,50,0,,,,6.1,11.3,8.3,3.4,71.2,5.8,7.7,1.4,2.7,7.8,51.7,3.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"5분위:2,020,852~2,440,599원",99.8,8040,69.1,71118,44.3
양천구,신월4동,7,70.5,-2,1,95.0,-1,6,45.0,-1,16,88.7,-1,14,84.2,0,2,95.3,-1,17,67.0,1,4,64.6,0,13,67.0,1,5,21.2,0,5,21.0,0,0,100.0,0,,100,100,100,60,33.3,100,100,33.3,,,,7.7,1.9,6.4,3.0,87.3,3.1,4.9,64.6,5.6,7.5,54.5,4.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,4,21.5,12.5,4.5,25.0,0.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,6961,80.4,64588,48.1
양천구,신월5동,4,87.7,-1,2,87.5,-1,2,87.3,0,20,83.0,1,16,81.1,1,4,82.3,0,22,49.1,3,4,64.6,1,18,45.5,2,6,15.6,1,6,15.6,1,0,100.0,0,,,0,80,0,25,100,87.5,50,100,,,7.0,3.5,4.4,3.3,75.7,-0.3,3.6,97.2,5.2,6.5,64.2,-1.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,5.0,50.9,5.0,30.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,1.4,0,100.0,16.7,0.9,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,6346,85.4,59930,50.2
양천구,신월6동,4,87.7,0,2,87.5,0,2,87.3,0,20,83.0,1,16,81.1,1,4,82.3,0,9,92.0,0,3,75.0,-1,6,94.3,1,0,100.0,0,0,100.0,0,0,100.0,0,50,100,,85.7,,50,100,100,,,,,4.7,50.2,-1.6,2.3,99.3,19.9,5.1,53.8,-1.1,0.0,100.0,,0,100.0,1,32.5,0.0,100.0,25.0,3.5,1,84.0,3,34.9,5.0,50.9,15.0,2.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,5226,92.0,81374,32.1
양천구,신월7동,3,92.7,-1,2,87.5,-1,1,95.5,0,16,88.7,-3,9,93.6,-2,7,65.6,-1,14,75.0,-1,5,50.5,0,9,84.2,-1,2,55.7,0,2,55.7,0,0,100.0,0,100,,0,60,33.3,0,100,100,100,,,,3.7,85.1,4.0,3.9,37.0,5.7,6.0,17.5,3.5,18.2,4.0,3.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,10151,49.5,60647,49.8
양천구,신정1동,10,54.2,0,3,75.0,0,7,39.6,0,33,59.2,-1,27,55.7,-2,6,72.9,1,11,85.6,-3,3,75.0,0,8,88.7,-3,4,29.7,0,4,29.7,0,0,100.0,0,33.3,66.7,100,50,33.3,0,100,100,0,100,,,3.6,87.7,2.6,3.8,40.3,-2.7,4.6,77.1,3.8,5.5,71.9,6.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,5,13.0,3.0,74.1,15.2,2.1,1,46.2,2,15.8,9.1,9.9,18.2,1.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"9분위:4,890,362~6,945,811원",9.2,7170,78.3,93849,9.2
양천구,신정2동,10,54.2,-1,3,75.0,-2,7,39.6,1,36,55.9,3,28,53.5,2,8,60.6,1,12,82.1,1,3,75.0,0,9,84.2,1,6,15.6,0,6,15.6,0,0,100.0,0,100,0,0,81.8,36.4,54.5,100,,33.3,,,,4.9,40.6,2.6,2.7,95.8,2.5,4.7,72.9,2.9,8.6,42.5,5.7,1,32.8,0,100.0,10.0,11.8,0.0,100.0,5,21.7,2,51.9,13.9,3.3,5.6,25.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,7141,78.8,79661,35.4
양천구,신정3동,12,43.6,1,6,47.4,1,6,45.0,0,39,51.4,3,24,62.5,2,15,34.2,1,28,33.0,0,8,23.8,1,20,38.0,-1,1,73.6,-1,1,73.6,-1,0,100.0,0,66.7,,33.3,63.6,80,25,88.9,50,20,,,,4.5,58.5,-1.3,3.3,75.2,0.8,4.0,92.9,4.1,5.5,71.7,-25.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,2,51.9,5.1,49.5,5.1,30.4,1,46.2,1,40.1,3.6,33.0,3.6,30.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,16957,7.5,99402,0.7
양천구,신정4동,27,10.8,4,16,9.4,3,11,21.0,1,84,20.8,3,63,20.8,2,21,18.9,1,37,15.8,-2,11,10.4,-1,26,22.4,-1,7,8.7,1,7,8.7,1,0,100.0,0,100,66.7,0,68.2,50,18.2,,50,0,100,,50,4.6,53.8,1.8,3.4,72.6,1.3,5.7,25.0,0.4,8.1,47.9,-0.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,4,32.3,4,21.5,4.8,53.3,4.8,33.0,1,46.2,0,100.0,2.7,40.3,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,16066,9.7,83852,26.2
양천구,신정6동,5,83.0,-2,3,75.0,-1,2,87.3,-1,21,80.9,5,10,92.2,1,11,46.2,4,15,71.7,2,4,64.6,1,11,75.0,1,0,100.0,0,0,100.0,0,0,100.0,0,100,50,0,100,50,66.7,100,0,50,,,,4.3,66.0,1.4,4.4,14.4,-9.0,5.0,58.0,-1.0,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,46.2,0,100.0,6.7,15.8,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"9분위:4,890,362~6,945,811원",9.2,8300,67.7,149570,62.0
양천구,신정7동,12,43.6,0,2,87.5,0,10,25.0,0,22,78.1,-3,11,89.6,-1,11,46.2,-2,9,92.0,-1,1,94.6,0,8,88.7,-1,11,2.6,0,11,2.6,0,0,100.0,0,100,33.3,100,88.9,33.3,20,0,100,100,,100,100,4.3,64.2,6.1,2.9,91.7,8.5,4.9,63.9,2.3,9.8,29.0,4.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,2,51.9,4.5,56.1,9.1,9.7,0,100.0,1,40.1,0.0,100.0,11.1,5.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,11603,37.0,118575,80.4
강서구,염창동,16,33.7,0,8,33.0,0,8,34.0,0,65,30.4,5,45,34.7,5,20,22.2,0,35,17.2,4,8,23.8,2,27,20.5,2,4,29.7,-1,4,29.7,-1,0,100.0,0,100,100,100,87.5,45.5,55.6,100,33.3,80,,100,,5.2,33.7,4.7,3.5,60.4,-0.7,5.1,56.4,-3.8,10.9,20.8,3.3,1,32.8,0,100.0,6.3,20.8,0.0,100.0,6,15.8,3,34.9,9.2,14.9,4.6,34.2,1,46.2,1,40.1,2.9,39.4,2.9,34.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"8분위:3,741,083~4,890,361원",26.7,15839,10.4,83737,26.9
강서구,등촌1동,16,33.7,3,3,75.0,1,13,12.0,2,64,31.1,5,48,32.1,3,16,31.4,2,41,12.7,2,6,41.7,2,35,10.1,0,1,73.6,0,1,73.6,0,0,100.0,0,,100,0,86.7,41.7,6.7,75,60,40,,,,5.1,35.4,-0.3,3.4,68.2,1.2,4.4,82.1,1.3,12.0,14.6,2.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,0,100.0,4.7,54.0,0.0,100.0,2,14.2,0,100.0,4.9,22.2,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,13153,23.8,90456,16.0
강서구,등촌2동,6,76.9,0,5,54.0,0,1,95.5,0,27,70.5,1,20,70.0,0,7,65.6,1,14,75.0,1,5,50.5,1,9,84.2,0,5,21.2,0,5,21.0,0,0,100.0,0,100,100,50,100,80,25,66.7,100,,100,,0,4.7,52.6,10.9,3.3,73.1,8.1,6.7,6.1,-0.6,6.2,66.0,4.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,3.7,65.6,3.7,46.7,1,46.2,0,100.0,7.1,14.9,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,8766,61.8,71897,43.9
강서구,등촌3동,18,25.7,0,7,39.2,1,11,21.0,-1,59,34.0,0,37,42.2,-2,22,18.2,2,28,33.0,2,6,41.7,0,22,32.3,2,3,39.2,0,3,39.2,0,0,100.0,0,100,0,25,69.2,50,18.8,50,40,57.1,,,,5.2,31.1,4.9,3.2,81.1,1.6,4.8,66.0,1.9,21.9,2.4,3.6,1,32.8,1,32.5,5.6,23.3,5.6,24.5,2,63.0,5,13.0,3.4,69.1,8.5,10.8,1,46.2,0,100.0,3.6,33.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"7분위:2,983,559~3,741,082원",59.2,14828,13.9,118124,81.1
강서구,화곡1동,30,7.3,0,16,9.4,0,14,8.7,0,74,25.9,2,56,25.7,3,18,27.4,-1,59,3.8,1,12,7.5,2,47,4.0,-1,2,55.7,0,2,55.7,0,0,100.0,0,100,0,66.7,79.2,47.4,38.5,90,77.8,40,,,,5.3,28.3,3.6,3.4,65.8,3.2,5.8,23.3,3.0,23.7,1.4,2.9,3,2.1,3,2.6,10.0,11.8,10.0,14.2,3,46.9,3,34.9,4.1,60.4,4.1,40.8,2,14.2,3,5.9,3.4,34.4,5.1,19.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,"6분위:2,440,600~2,983,558원",89.9,26338,0.2,82810,28.1
